Budget_Centre	Budget_Centre_Description	Project_Number	Project_Description	Ledger_Code	Active_Flag
259	Medicine	107130	15 - Annual Scientific Meeting	OP	N
259	Medicine	107181	Simulated Patients	OP	Y
259	Medicine	107235	15-Regional mechanisms of ventilator induced lung injury	RT	Y
259	Medicine	107294	HSI Tas Program Management & Office	RT	Y
259	Medicine	107295	HSI Tas Data & Statistics Unit	RT	Y
259	Medicine	107296	HSI Tas Education, Training & Evidence Unit	RT	Y
259	Medicine	107297	HSI Tas THO Redesign Offices	RT	Y
259	Medicine	107298	HSI Tas Clinical Redesign Innovation Pool	RT	Y
259	Medicine	107299	HSI Tas Consultancy & Outsourced Expertise	RT	Y
259	Medicine	107300	HSI Tas Resource Materials & IT	RT	Y
259	Medicine	107301	HSI Tas Travel & Training / Symposia & Workshop	RT	Y
259	Medicine	107302	HSI Tas Administration Expenses & Infrastructure Charges	RT	Y
259	Medicine	107424	15-Practice-based research network northern Tasmania	RT	Y
259	Medicine	107426	15-Charting epigenetic reprogramming in Alzheimer's disease	RT	Y
259	Medicine	107466	15-The Concave Pattern of the Flow-Volume Curve	RT	Y
259	Medicine	107468	15-Choice Models for Learning and Memory	RT	Y
259	Medicine	107479	15-Epigenetic regulation of integrin beta 4 as a predictor	RT	Y
259	Medicine	107650	Hanoi Medical University Student Travel Fund	RT	Y
259	Medicine	107834	15-Influence of Electronic Cigarettes on Smoker's Choice to	RT	N
259	Medicine	107844	15-Developing a Unified Theory of Episodic Memory	RT	Y
259	Medicine	108025	15-Radford-Research Network for northern general practices	RT	Y
259	Medicine	108126	CCMRT LCS agreement	OP	Y
259	Medicine	108188	15-Radford-Kidney disease identification in north Tas GP	RT	Y
259	Medicine	108202	15-Lin-Optogenetic mapping of synaptic activity	RT	Y
259	Medicine	108236	15-Stewart-Novel molecules of heparin	RT	Y
259	Medicine	108363	Breadth Unit - Big Decisions - Heathcote	OP	N
259	Medicine	108371	15-Cooling-Talking Point Guidelines for Shared Transfer of C	RT	Y
259	Medicine	108372	15VC: Sinha	OP	Y
259	Medicine	108396	2015 Community Engagement Grant: Nick Cooling and Kim Rooney	OP	Y
259	Medicine	108419	15-The effect of currently used COPD pharmacological agents	RT	Y
259	Medicine	108426	15-Murray-Community-led responses to violence against women	RT	N
259	Medicine	108478	16-Lin-Detection and manipulation of neuronal activities	RT	Y
259	Medicine	108487	16-Taberlay-Chromatin Dynamics as a Driver of Disease	RT	Y
259	Medicine	108497	16-Holloway-Benefits of undergraduate research experiences	RT	Y
259	Medicine	108517	16-Howells-Biomarkers for assessing hypothermia	RT	Y
259	Medicine	108519	2016 Visiting F&S - Prof Robert West	OP	N
259	Medicine	108521	2016 Visiting F&S - Dr (Reader) Chris Ward	OP	N
259	Medicine	108558	2015 VC Award Cont to Student Learning: Dr Kwang Chien Yee	OP	N
259	Medicine	108580	2016 Community Engagement Grant: Kathryn Ogden	OP	N
259	Medicine	108581	2016 Community Engagement Grant: Elizabeth Shannon	OP	N
259	Medicine	108590	2016 Community Engagement Grant: Nick Cooling	OP	N
259	Medicine	108638	16-Premilovac-Generating a rodent model type 2 diabetes	OP	N
259	Medicine	108652	16-Zosky-Iron laden particulate matter enhances growth	RT	Y
259	Medicine	108679	16-KarayilM-Study of automated neonatal targeting of oxygen	RT	Y
259	Medicine	108680	16-Woodhouse-Single-cell DNA Methylome Sequencing epigenetic	OP	Y
259	Medicine	108719	Clinical Practice - Medicine	OP	Y
259	Medicine	108761	16-Holloway-DCLF Elite Research Scholarship	RT	Y
259	Medicine	108768	16-Brettingham-Moore-Molecular profiling of chromatin	RT	Y
259	Medicine	108914	2016 GRO Conference Support - Atkinson	OP	N
259	Medicine	108915	2016 GRO Conference Support - Pavez	OP	N
259	Medicine	108917	2016 GRO Conference Support - Stuart	OP	N
259	Medicine	108943	16-Howells-Improving Stroke Outcome	RT	Y
259	Medicine	108947	2016 SEC Funding - Justin Walls	OP	N
259	Medicine	109016	16-CDS-Bennett	OP	N
259	Medicine	109017	16-CDS-Fbindoff	OP	N
259	Medicine	109171	16-Ferguson-Non-inferiority trial of cytisine vs varenicline	RT	Y
259	Medicine	109259	2016 NCP Mobility - Nepal 16575	RT	Y
259	Medicine	109260	2016 NCP Mobility - Indonesia 16563	RT	Y
259	Medicine	109285	16-Blackhall-Bioactive Food and Nutrition Research PHASE 2	RT	Y
259	Medicine	109353	2016 GRO Conf Support - Joanne Pagnon	OP	N
259	Medicine	109464	16-Ferguson- Enhancing pharmacological & behavioural support	RT	Y
259	Medicine	109482	16-Volunteering in Tas: Understanding motivation,	RT	Y
259	Medicine	109619	16-Ferguson-Chrono Craving Study	RT	Y
259	Medicine	109630	 2016 VC Award : Prof Haydn Walters	OP	N
259	Medicine	109698	16-Taberlay-Epigenetic modifier complexes of Alzheimer's	RT	Y
259	Medicine	109711	2017 Visiting F&S - Professor Rebecca Treiman	OP	Y
259	Medicine	109712	2017 Visiting F&S - Dr Max Keuken	OP	Y
259	Medicine	109714	2017 Visiting F&S - Professor Sari Ponzer	OP	Y
259	Medicine	109788	16-Taberlay-BRG1-driven interactions in cancer cells	RT	Y
259	Medicine	109805	FT16-Lin-ARC-Novel tools for manipulating neuronal activity	RT	Y
259	Medicine	109806	FT16-Lin-UTAS-Novel tools for manipulating neuronal activity	RT	Y
259	Medicine	109913	16-Ogden-ADEA Patient-Centred Care Education	RT	Y
259	Medicine	109951	2016 VC Award Except Research Training Supervision: Bruno	OP	Y
259	Medicine	109959	2016 VC Award Citation cont to student learning: Mirkazemi	OP	Y
259	Medicine	109960	17-OToole-Tracking the origin and spread of infections	RT	Y
259	Medicine	109987	17-Roddam-antimicrobial testing of emerging pathogens	RT	Y
259	Medicine	110020	Stuart Ferguson - ARA	OP	Y
259	Medicine	110056	17-Kirkcaldie-Does plasticity drive Alzheimers disease	RT	Y
259	Medicine	110078	2017 Teaching Development Grant - Kimberley Norris	OP	Y
259	Medicine	110137	ARA - Linda Murray	OP	Y
259	Medicine	110167	17-Landowski-Paving the way for future stroke drug develop	RT	Y
259	Medicine	110179	17-Lin-Structure design of photoselectable channelrhodopsins	RT	Y
259	Medicine	110191	17-Taberley-New geNOMeC maps of neuronal epigenetic changes	RT	Y
259	Medicine	110198	17-Barr-Measuring Organisational Requirements for Effective	RT	Y
260	Paramedicine	091540	Revenue & Gen Operating - Parmedicine	OP	Y
260	Paramedicine	096295	BUD_001 - Parmedicine Reconciliation	OP	Y
260	Paramedicine	098021	Accruals OP - Paramedicine	OP	Y
260	Paramedicine	098126	Accruals RT - Paramedicine	RT	Y
260	Paramedicine	105325	Annual RIB Account - Paramedicine	OP	Y
260	Paramedicine	105338	Paramedicine	OP	Y
260	Paramedicine	108720	Clinical Practice - Paramedicine	OP	Y
260	Paramedicine	109243	16-Rickard-Development of a PEP plan	RT	Y
300	Faculty Office SET	035001	Deans Reserve-SET	OP	Y
300	Faculty Office SET	035002	General Operating-SET Faculty Office	OP	Y
300	Faculty Office SET	035003	Profile salaries-SET Faculty Office	OP	Y
300	Faculty Office SET	035019	SDF - SET Faculty Office	OP	Y
300	Faculty Office SET	035038	RIB-SET Faculty Office	OP	Y
300	Faculty Office SET	090061	Budget Allocation - Science, Engineering & Technology	OP	Y
300	Faculty Office SET	091600	Revenue & Gen Operating - Faculty Office SET	OP	Y
300	Faculty Office SET	091602	Budget RT Revenue & Expenditure - unknown ARC Grants	RT	Y
300	Faculty Office SET	091603	Budget RT Revenue & Expenditure - unknown NHMRC Grants	RT	Y
300	Faculty Office SET	091604	Budget RT Revenue & Expenditure - unknown Other Research	RT	Y
300	Faculty Office SET	092062	SET - RMDB Revenue Budget- ARC	RT	Y
300	Faculty Office SET	092063	SET - RMDB Revenue Budget- NHMRC	RT	Y
300	Faculty Office SET	092064	SET - RMDB Revenue Budget- Other Rsch	RT	Y
300	Faculty Office SET	092065	Budget RT Revenue & Expenditure - unknown Non Research	RT	Y
300	Faculty Office SET	093221	Assets - BC 300 - Faculty Office SET	OP	Y
300	Faculty Office SET	093222	Assets - BC 305 - CODES ARC	OP	Y
300	Faculty Office SET	093223	Assets - BC 309 - TIA - Agriculture and Food Systems	OP	Y
300	Faculty Office SET	093224	Assets - BC 312 - Architecture	OP	Y
300	Faculty Office SET	093225	Assets - BC 313 - Chemistry	OP	Y
300	Faculty Office SET	093226	Assets - BC 314 - Computing and Information Systems	OP	Y
300	Faculty Office SET	093227	Assets - BC 315 - Earth Sciences	OP	Y
300	Faculty Office SET	093228	Assets - BC 316 - Engineering	OP	Y
300	Faculty Office SET	093229	Assets - BC 317 - Geography and Spatial Science	OP	Y
300	Faculty Office SET	093230	Assets - BC 318 - Mathematics and Physics	OP	Y
300	Faculty Office SET	093231	Assets - BC 319 - Plant Science	OP	Y
300	Faculty Office SET	093233	Assets - BC 321 - Zoology	OP	Y
300	Faculty Office SET	093235	Assets - BC 323 - Centre for the Environment	OP	Y
300	Faculty Office SET	093237	Assets - BC 325 - Office of the School of Physical Sciences	OP	Y
300	Faculty Office SET	093238	Assets - BC 326 - Office of the School of Engineering	OP	Y
300	Faculty Office SET	093239	Assets - BC 327 - Office of the School of Land and Food	OP	Y
300	Faculty Office SET	093240	Assets - BC 328 - Office of the School of Biological Science	OP	Y
300	Faculty Office SET	093333	Assets - BC 307 - Tasmanian Institute of Agriculture	OP	Y
300	Faculty Office SET	096290	BUD_001 - Faculty Office Science Reconciliation	OP	Y
300	Faculty Office SET	098022	Accruals OP - Faculty Office - SET	OP	Y
300	Faculty Office SET	098127	Accruals RT - Faculty Office - SET	RT	Y
300	Faculty Office SET	100312	Inspiring Australia Program	OP	Y
300	Faculty Office SET	100314	Domestic Marketing	OP	Y
300	Faculty Office SET	100315	International Marketing/TNE Administration	OP	Y
300	Faculty Office SET	101077	Science Experience	OP	Y
300	Faculty Office SET	101381	Global Environmental Sustainability Project	OP	Y
300	Faculty Office SET	103061	National Youth Science Forum	OP	Y
300	Faculty Office SET	104232	Associate Dean - Teaching and Learning	OP	Y
300	Faculty Office SET	105013	Associate Dean - Research	OP	Y
300	Faculty Office SET	106578	2014 Regional Incentives Grants Scheme - Andrew Seen	OP	N
300	Faculty Office SET	107068	SET Faculty Reserves	OP	Y
300	Faculty Office SET	107106	Engagement and Outreach	OP	Y
300	Faculty Office SET	107767	15- Inspiring Australia 2015-18	RT	Y
300	Faculty Office SET	107768	15-National Science Week	RT	Y
300	Faculty Office SET	108760	Cradle Coast Teaching Expenditure (2016)	OP	Y
300	Faculty Office SET	108978	WIL in Science Lighthouse projects	OP	Y
300	Faculty Office SET	109108	National Science Week grant	OP	Y
300	Faculty Office SET	110171	17-Young Aussie Scientists - Local Science Stories in Our Co	RT	Y
305	CODES ARC	037307	P2.B1a.Ind.Cooke.Newcrest extension	RT	Y
305	CODES ARC	037313	KamM.Res Publ Grant.37558	RT	N
305	CODES ARC	037315	CR.PIMA Terraspec.Jansen	OP	Y
305	CODES ARC	037506	CR.Director.Media Resource Centre	OP	Y
305	CODES ARC	037508	Director.Economic Geology Admin	OP	Y
305	CODES ARC	037513	Book.Director.Volcanic Textures & other	OP	Y
305	CODES ARC	037524	Webster.Pb-Zn Min Broken Hill.Perilya	RT	N
305	CODES ARC	037549	Zaw.Burma Mineral Deposits.AMIRA	RT	Y
305	CODES ARC	037551	McG.Sed-Hosted Pb-Zn.AMIRA	RT	N
305	CODES ARC	037573	DavidG.S&O Isotopes.UniPNG	RT	N
305	CODES ARC	037660	U.Director.Profile Salaries.CODES	OP	Y
305	CODES ARC	037683	Gemmell/Fulton.Greens Creek.KGCMC	RT	N
305	CODES ARC	037685	Bull.Zn-Pb-Cu-Ag-Au deps Bergslagen.BMAB	RT	N
305	CODES ARC	037704	Gemmell. Tas Govt Mining Schols	RT	N
305	CODES ARC	037717	X.MTEC.R Scott.Ore Deposits.37788	OP	Y
305	CODES ARC	037718	X.MTEC.R Scott.South America.37788	OP	Y
305	CODES ARC	037719	X.MTEC.R Scott.Volcanology.37788	OP	Y
305	CODES ARC	037720	X.MTEC.R Scott.Geochemistry.37788	OP	Y
305	CODES ARC	037721	X.MTEC.R Scott.Brown Fields.37788	OP	Y
305	CODES ARC	037722	U.Director.RIB Grant.CODES	OP	Y
305	CODES ARC	037729	DavidG/McMahon.Trace elements.Anglo	RT	Y
305	CODES ARC	037788	X.MTEC.R Scott.MEconGeol Contribution	OP	Y
305	CODES ARC	037807	PhD.Bowden/DavidG.SEG	RT	Y
305	CODES ARC	037906	U.Gemmell.Research Funds	RT	N
305	CODES ARC	037913	GEM - C.37793.Director	RT	Y
305	CODES ARC	037914	GEM - E.37793.HOD ES	RT	Y
305	CODES ARC	037930	PhD.07 Khositanont/Zaw.Endeavour	RT	Y
305	CODES ARC	037950	Scott.Savage River.ABM	RT	Y
305	CODES ARC	037952	Scott.Hons Expl Mapping.MCA-MTEC	RT	Y
305	CODES ARC	091605	Revenue & Gen Operating - CODES ARC	OP	Y
305	CODES ARC	096300	BUD_001 - CODES Reconciliation	OP	Y
305	CODES ARC	098023	Accruals OP - CODES ARC Centre of Excellence in Ore Deposits	OP	Y
305	CODES ARC	098128	Accruals RT - CODES ARC Centre of Excellence in Ore Deposits	RT	Y
305	CODES ARC	098224	Accruals 85 - CODES ARC Centre of Excellence in Ore Deposits	RT	Y
305	CODES ARC	101236	MEG.10 Subang/Cooke.Freeport	RT	Y
305	CODES ARC	101834	PhD.11.Manaka/Zaw.Olympus Pacific	RT	Y
305	CODES ARC	102275	P3.B1b.Ind.Cooke.AMIRA P1060	RT	Y
305	CODES ARC	102302	Hons.12 DavidG.TMAG	RT	Y
305	CODES ARC	102329	X.MTEC.R Scott.Geometallurgy.37788	OP	Y
305	CODES ARC	102450	PhD.11.Jimenez/Cooke.Various	RT	Y
305	CODES ARC	102538	P1.L2a.Ind.Zaw.SE Asia.Extension	RT	Y
305	CODES ARC	102730	GDSci.12 Baker/McN.MMG	RT	Y
305	CODES ARC	103032	R.McP.General Res Funds	OP	Y
305	CODES ARC	103062	Lab.Comm LA-ICPMS.Danyushevsky 12/17	RT	Y
305	CODES ARC	103161	PhD.12 Pascual/KamD/L'moser.Various	RT	Y
305	CODES ARC	103480	DavidG.12 Sunrise Dam Extn.AGA	RT	Y
305	CODES ARC	103645	Hons.Rosebery Project.Selley.MMG	RT	Y
305	CODES ARC	103706	Lab.Fluid Inclusion.Dany	RT	Y
305	CODES ARC	103707	Lab.ICPMS.Danyushevsky	RT	Y
305	CODES ARC	103708	Lab.Analytical Services.Dany	RT	Y
305	CODES ARC	103709	Lab.Lapidary Services.Dany	RT	Y
305	CODES ARC	103981	Falloon.12.IODP project funds.ANU	RT	N
305	CODES ARC	104243	PhD.13 Steeves/Gemmell.Hecla	RT	Y
305	CODES ARC	104369	Hons.13 Officer/DavidG.Unity	RT	Y
305	CODES ARC	104446	Hons.13/16 Whitney/DavidG.Signature	RT	Y
305	CODES ARC	104635	MEG.13 Cavill/DavidG.Mandalay	RT	Y
305	CODES ARC	104982	PhD.13 Sharma/DavidG.Inova	RT	Y
305	CODES ARC	105300	X.GHD.Roach.Geophysics SC	OP	Y
305	CODES ARC	105399	Visitor.PhD 13/14 Wang/Cooke	RT	Y
305	CODES ARC	105439	X.GHD.R Scott.Core Logging	OP	Y
305	CODES ARC	105502	MEG.14 Beas/Gemmell.Minera La Zanja	RT	Y
305	CODES ARC	105539	Visitor.13/14.Li.China Scholarship Council	RT	Y
305	CODES ARC	105661	Orth.14 Kimberley Basin.GSWA	RT	Y
305	CODES ARC	105799	PhD. 14 Heathcote/Scott.Kansanshi Gold Project (stipend)	RT	Y
305	CODES ARC	105800	Scott.14 Kansanshi Gold Project.Kansanshi	RT	Y
305	CODES ARC	106293	Hons.14/15 Baker/McP.Sandfire	RT	N
305	CODES ARC	106339	PhD.14 Escolme/Cooke.Hot Chili	RT	Y
305	CODES ARC	106400	Hons.14/15 Haycroft/DavidG.CBH	RT	Y
305	CODES ARC	106491	PhD.14 Chen/Cooke.SEG	RT	Y
305	CODES ARC	106526	PhD.14/16 Johnson/Large.IODP ANZIC	RT	N
305	CODES ARC	106615	Large.14 Fingerprint DB.GSSA	RT	Y
305	CODES ARC	107004	PhD.14 McNulty/Gemmell.Nyrstar Myra Falls	RT	Y
305	CODES ARC	107066	TMVC-15/20-ARC main budget-Cooke-ARC	RT	Y
305	CODES ARC	107102	Large.15/17 Pyrite- TE Discovery.ARC	RT	Y
305	CODES ARC	107363	Hons.15 Hildrew/McPhie.MacPhersons	RT	N
305	CODES ARC	107477	Large.15 DeGrussa Vectoring. Sandfire Resources	RT	Y
305	CODES ARC	107480	MSc.15 Knight/Zaw.Anglo American	RT	Y
305	CODES ARC	107648	Hons.15 McCormack/Roach.Lottah	RT	N
305	CODES ARC	107653	PhD.15 Doutch/Scott.St Ives Gold	RT	Y
305	CODES ARC	107775	SET-Levy Income for RT - CRC ORE II	OP	Y
305	CODES ARC	107807	PhD.15 TBD/Danyushevsky.Lauren Technic	RT	Y
305	CODES ARC	107833	Hons.15 Smith/Roach.GHD	RT	N
305	CODES ARC	107947	TMVC-15/20-P1153-Sub budget-Cooke-PO	RT	Y
305	CODES ARC	108007	TMVC-15/20-BHP main budget-Cooke-PO	RT	Y
305	CODES ARC	108023	Kamenetsky.New Star Research Funds.UTAS	OP	Y
305	CODES ARC	108033	TMVC-15/20-UTAS main budget-Cooke-PO	RT	Y
305	CODES ARC	108139	Thompson.Dean's Award 2015	OP	Y
305	CODES ARC	108239	TMVC-15/20-Newcrest main budget-Cooke-PO	RT	Y
305	CODES ARC	108240	TMVC-15/20-PTBA-2-Sub budget-Cooke-PO	RT	Y
305	CODES ARC	108241	TMVC-15/20-PTBA-3-Sub budget-Cooke-PO	RT	Y
305	CODES ARC	108242	TMVC-15/20-1.1-P1153-Cooke-ARC	RT	Y
305	CODES ARC	108243	TMVC-15/20-CI support-Cooke-PO	RT	Y
305	CODES ARC	108244	TMVC-15/20-CI support-Danyushevsky-PO	RT	Y
305	CODES ARC	108245	TMVC-15/20-T2a-Texture extraction-Cracknell-PO	RT	Y
305	CODES ARC	108246	TMVC-15/20-CI support-Berry-PO	RT	Y
305	CODES ARC	108247	TMVC-15/20-CI support-Large-PO	RT	Y
305	CODES ARC	108248	TMVC-15/20-CI support-Meffre-PO	RT	Y
305	CODES ARC	108249	TMVC-15/20-CI support-Reading-PO	RT	Y
305	CODES ARC	108251	TMVC-15/20-1.2-Cadia East footprints-Cooke-PO	RT	Y
